"set_label","RDKit_ID","CID","PreferredName","IUPACName","PrimarySynonym","Synonyms","SMILES","source"
"Active","RDKit_active_58",13986,"N,N-dibutyl-4-hexoxynaphthalene-1-carboximidamide","N,N-dibutyl-4-hexoxynaphthalene-1-carboximidamide","Bunamidine","Bunamidine; 3748-77-4; Bunamidina; Bunamidinum; N,N-Dibutyl-4-(hexyloxy)-1-naphthamidine; A9IW1G3P6C; N,N-Dibutyl-4-hexyloxy-1-naphthamidin; 1-Naphthalenecarboximidamide, N,N-dibutyl-4-(hexyloxy)-; DTXSID4048272; N,N-Dibutyl-4-(hexyloxy)naphthalene-1-carboximidamide","CCCCCCOC1=CC=C(C2=CC=CC=C21)C(=N)N(CCCC)CCCC","Known_anthelmintic"
"Active","RDKit_active_57",13985,"N,N-dibutyl-4-hexoxynaphthalene-1-carboximidamide;hydrochloride","N,N-dibutyl-4-hexoxynaphthalene-1-carboximidamide;hydrochloride","Bunamidine hydrochloride","Bunamidine hydrochloride; 1055-55-6; Bunamidine HCl; NSC-106571; Y80LB0Q7CB; N,N-Dibutyl-4-(hexyloxy)-1-naphthamidine monohydrochloride; DTXSID7046837; 1-Naphthalenecarboximidamide, N,N-dibutyl-4-(hexyloxy)-, monohydrochloride; DTXCID5026837; NSC106571","CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12.Cl","Known_anthelmintic"
"Active","RDKit_active_48",3052,"N,N-diethyl-4-methylpiperazine-1-carboxamide","N,N-diethyl-4-methylpiperazine-1-carboxamide","diethylcarbamazine","diethylcarbamazine; 90-89-1; Carbamazine; N,N-Diethyl-4-methyl-1-piperazinecarboxamide; 1-Piperazinecarboxamide, N,N-diethyl-4-methyl-; Dietilcarbamazina; Diaethylcarbamazinum; Camin; Diethylcarbamazinum; V867Q8X3ZD","CCN(CC)C(=O)N1CCN(C)CC1","Known_anthelmintic"
"Active","RDKit_active_47",15432,"N,N-diethyl-4-methylpiperazine-1-carboxamide;2-hydroxypropane-1,2,3-tricarboxylic acid","N,N-diethyl-4-methylpiperazine-1-carboxamide;2-hydroxypropane-1,2,3-tricarboxylic acid","DIETHYLCARBAMAZINE CITRATE","DIETHYLCARBAMAZINE CITRATE; 1642-54-2; Loxuran; Dicarocide; Banocide; Caritrol; Filazine; Franocide; Franozan; Carbam Palatabs","CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O","Known_anthelmintic"
"Active","RDKit_active_49",15432,"N,N-diethyl-4-methylpiperazine-1-carboxamide;2-hydroxypropane-1,2,3-tricarboxylic acid","N,N-diethyl-4-methylpiperazine-1-carboxamide;2-hydroxypropane-1,2,3-tricarboxylic acid","DIETHYLCARBAMAZINE CITRATE","DIETHYLCARBAMAZINE CITRATE; 1642-54-2; Loxuran; Dicarocide; Banocide; Caritrol; Filazine; Franocide; Franozan; Carbam Palatabs","CCN(CC)C(=O)N1CCN(CC1)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O","Known_anthelmintic"
"Active","RDKit_active_39",15365,"N,N-dimethyloctadecan-1-amine","N,N-dimethyloctadecan-1-amine","124-28-7","124-28-7; Dymanthine; N,N-Dimethyloctadecylamine; N,N-Dimethyl-n-octadecylamine; Dimethyloctadecylamine; N,N-Dimethyl-1-octadecanamine; Octadecyldimethylamine; 1-Octadecanamine, N,N-dimethyl-; Stearyldimethylamine; Octadecylamine, N,N-dimethyl-","CCCCCCCCCCCCCCCCCCN(C)C","Known_anthelmintic"
"Active","RDKit_active_41",15365,"N,N-dimethyloctadecan-1-amine","N,N-dimethyloctadecan-1-amine","124-28-7","124-28-7; Dymanthine; N,N-Dimethyloctadecylamine; N,N-Dimethyl-n-octadecylamine; Dimethyloctadecylamine; N,N-Dimethyl-1-octadecanamine; Octadecyldimethylamine; 1-Octadecanamine, N,N-dimethyl-; Stearyldimethylamine; Octadecylamine, N,N-dimethyl-","CCCCCCCCCCCCCCCCCCN(C)C","Known_anthelmintic"
"Active","RDKit_active_40",519218,"N,N-dimethyloctadecan-1-amine;hydrochloride","N,N-dimethyloctadecan-1-amine;hydrochloride","N,N-Dimethyloctadecylamine hydrochloride","N,N-Dimethyloctadecylamine hydrochloride; Dymanthine hydrochloride; Dymanthine HCl; 1613-17-8; GS-1339; NSC-5547; JAD662Q3U7; DTXSID2049680; Octadecyldimethylammonium chloride; RefChem:136035","CCCCCCCCCCCCCCCCCCN(C)C.Cl","Known_anthelmintic"
"Active","RDKit_active_102",75648,"N-(3-chloro-4-methylphenyl)-N',N'-diethylethane-1,2-diamine","N-(3-chloro-4-methylphenyl)-N',N'-diethylethane-1,2-diamine","Mirasan","Mirasan; 2519-75-7; DTXSID30179859; N-(3-chloro-4-methyl-phenyl)-N',N'-diethyl-ethane-1,2-diamine; RefChem:927388; DTXCID40102350; N2-(3-Chloro-4-methylphenyl)-N1,N1-diethyl-1,2-ethanediamine; 1,2-Ethanediamine, N'-(3-chloro-4-methylphenyl)-N,N-diethyl-; AC1Q3MLH; AC1L2P7Y","CCN(CC)CCNC1=CC(=C(C=C1)C)Cl","Known_anthelmintic"
"Active","RDKit_active_34",65696,"N-(4-bromophenyl)-2,6-dihydroxybenzamide","N-(4-bromophenyl)-2,6-dihydroxybenzamide","Resorantel","Resorantel; 20788-07-2; Resorantelum; Hoe 296 V; HOE-296 V; HOE-296-V; 2I8V5Q9A78; DTXSID80174879; RefChem:178936; DTXCID0097370","O=C(Nc1ccc(Br)cc1)c1c(O)cccc1O","Known_anthelmintic"
"Active","RDKit_active_35",65696,"N-(4-bromophenyl)-2,6-dihydroxybenzamide","N-(4-bromophenyl)-2,6-dihydroxybenzamide","Resorantel","Resorantel; 20788-07-2; Resorantelum; Hoe 296 V; HOE-296 V; HOE-296-V; 2I8V5Q9A78; DTXSID80174879; RefChem:178936; DTXCID0097370","C1=CC(=C(C(=C1)O)C(=O)NC2=CC=C(C=C2)Br)O","Known_anthelmintic"
"Active","RDKit_active_118",44449087,"N-[(2S)-2-cyano-1-[5-cyano-2-(trifluoromethyl)phenoxy]propan-2-yl]-4-(trifluoromethylsulfanyl)benzamide","N-[(2S)-2-cyano-1-[5-cyano-2-(trifluoromethyl)phenoxy]propan-2-yl]-4-(trifluoromethylsulfanyl)benzamide","Monepantel","Monepantel; 887148-69-8; monepantelum; 82MA79VJ33; CHEBI:78621; ZOLVIX COMPONENT MONEPANTEL; RefChem:159492; DTXCID201435157; DTXSID001008318; Monepantel [INN]","C[C@](C#N)(COc1cc(C#N)ccc1C(F)(F)F)NC(=O)c1ccc(SC(F)(F)F)cc1","Known_anthelmintic"
"Active","RDKit_active_9",185463,"N-[3-chloro-4-(4-chlorobenzoyl)phenyl]-2-hydroxy-3,5-diiodobenzamide","N-[3-chloro-4-(4-chlorobenzoyl)phenyl]-2-hydroxy-3,5-diiodobenzamide","Salantel","Salantel; 36093-47-7; N-[3-chloro-4-(4-chlorobenzoyl)phenyl]-2-hydroxy-3,5-diiodobenzamide; BIY8B0682Q; R-23050; R 23,050; 3'-Chloro-4'-(p-chlorobenzoyl)-3,5-diiodosalicylanilide; Salantelum; Benzamide, N-(3-chloro-4-(4-chlorobenzoyl)phenyl)-2-hydroxy-3,5-diiodo-; Salantel (USAN/INN)","O=C(c1ccc(Cl)cc1)c1ccc(NC(=O)c2cc(I)cc(I)c2O)cc1Cl","Known_anthelmintic"
"Active","RDKit_active_61",31475,"N-[3-chloro-4-(4-chlorophenoxy)phenyl]-2-hydroxy-3,5-diiodobenzamide","N-[3-chloro-4-(4-chlorophenoxy)phenyl]-2-hydroxy-3,5-diiodobenzamide","RAFOXANIDE","RAFOXANIDE; 22662-39-1; Rafoxanida; Rafoxanidum; 3'-Chloro-4'-(p-chlorophenoxy)-3,5-diiodosalicylanilide; NSC-355278; DTXSID5046227; 22F4FLA7DH; Benzamide, N-(3-chloro-4-(4-chlorophenoxy)phenyl)-2-hydroxy-3,5-diiodo-; DTXCID3026227","O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O","Known_anthelmintic"
"Active","RDKit_active_62",31475,"N-[3-chloro-4-(4-chlorophenoxy)phenyl]-2-hydroxy-3,5-diiodobenzamide","N-[3-chloro-4-(4-chlorophenoxy)phenyl]-2-hydroxy-3,5-diiodobenzamide","RAFOXANIDE","RAFOXANIDE; 22662-39-1; Rafoxanida; Rafoxanidum; 3'-Chloro-4'-(p-chlorophenoxy)-3,5-diiodosalicylanilide; NSC-355278; DTXSID5046227; 22F4FLA7DH; Benzamide, N-(3-chloro-4-(4-chlorophenoxy)phenyl)-2-hydroxy-3,5-diiodo-; DTXCID3026227","C1=CC(=CC=C1OC2=C(C=C(C=C2)NC(=O)C3=C(C(=CC(=C3)I)I)O)Cl)Cl","Known_anthelmintic"
"Active","RDKit_active_27",37384,"N-[4-[2-[2-(4-acetamidophenoxy)ethoxy]ethoxy]phenyl]acetamide","N-[4-[2-[2-(4-acetamidophenoxy)ethoxy]ethoxy]phenyl]acetamide","Diamfenetide","Diamfenetide; 36141-82-9; Diamphenethide; Diamfenetida; Compound 68-198; Diamfenetidum; U4TFJ7GB6T; beta,beta'-Oxybis(p-acetophenetidide); COMPOUND-68-198; NSC-291838","CC(=O)NC1=CC=C(C=C1)OCCOCCOC2=CC=C(C=C2)NC(=O)C","Known_anthelmintic"
"Active","RDKit_active_105",14739,"N-[4-[4-[3-(dimethylamino)propyl]piperazin-1-yl]phenyl]acetamide","N-[4-[4-[3-(dimethylamino)propyl]piperazin-1-yl]phenyl]acetamide","PIPERAMIDE","PIPERAMIDE; Piperamide [INN]; 299-48-9; UNII-83B7UZO20C; piperamida; 83B7UZO20C; 4'-(4-(3-(DIMETHYLAMINO)PROPYL)-1-PIPERAZINYL)ACETANILIDE; ACETAMIDE, N-(4-(4-(3-(DIMETHYLAMINO)PROPYL)-1-PIPERAZINYL)PHENYL)-; piperamidum; RefChem:174388","CC(=O)Nc1ccc(N2CCN(CCCN(C)C)CC2)cc1","Known_anthelmintic"
"Active","RDKit_active_37",166570,"N-[4-bromo-2-(trifluoromethyl)phenyl]-3-tert-butyl-2-hydroxy-6-methyl-5-nitrobenzamide","N-[4-bromo-2-(trifluoromethyl)phenyl]-3-tert-butyl-2-hydroxy-6-methyl-5-nitrobenzamide","Bromoxanide","Bromoxanide; 41113-86-4; Bromoxanida; sk&f 61636; N-[4-bromo-2-(trifluoromethyl)phenyl]-3-tert-butyl-2-hydroxy-6-methyl-5-nitrobenzamide; 9MM438AA0G; SK&F-61636; Bromoxanidum; Benzamide, N-(4-bromo-2-(trifluoromethyl)phenyl)-3-(1,1-dimethylethyl)-2-hydroxy-6-methyl-5-nitro-; Bromoxanide [USAN:INN]","Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(O)c1C(=O)Nc1ccc(Br)cc1C(F)(F)F","Known_anthelmintic"
"Active","RDKit_active_21",42574,"N-[5-chloro-4-[(4-chlorophenyl)-cyanomethyl]-2-methylphenyl]-2-hydroxy-3,5-diiodobenzamide","N-[5-chloro-4-[(4-chlorophenyl)-cyanomethyl]-2-methylphenyl]-2-hydroxy-3,5-diiodobenzamide","Closantel","Closantel; 57808-65-8; Closantelum; DTXSID6040662; R 31,520; NSC-335306; EUL532EI54; R-31520; Benzamide, N-(5-chloro-4-((4-chlorophenyl)cyanomethyl)-2-methylphenyl)-2-hydroxy-3,5-diiodo-; NSC335306","Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O","Known_anthelmintic"
"Active","RDKit_active_22",42574,"N-[5-chloro-4-[(4-chlorophenyl)-cyanomethyl]-2-methylphenyl]-2-hydroxy-3,5-diiodobenzamide","N-[5-chloro-4-[(4-chlorophenyl)-cyanomethyl]-2-methylphenyl]-2-hydroxy-3,5-diiodobenzamide","Closantel","Closantel; 57808-65-8; Closantelum; DTXSID6040662; R 31,520; NSC-335306; EUL532EI54; R-31520; Benzamide, N-(5-chloro-4-((4-chlorophenyl)cyanomethyl)-2-methylphenyl)-2-hydroxy-3,5-diiodo-; NSC335306","CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl","Known_anthelmintic"
"Active","RDKit_active_140",6443028,"[(10E,14E,16E)-6'-ethyl-3',21,24-trihydroxy-5',11,13,22-tetramethyl-2-oxospiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-4'-yl] 2-methylhexanoate","[(10E,14E,16E)-6'-ethyl-3',21,24-trihydroxy-5',11,13,22-tetramethyl-2-oxospiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-4'-yl] 2-methylhexanoate","Milbemycin alpha7","Milbemycin alpha7; 56197-06-9; RefChem:925890; [(10E,14E,16E)-6'-ethyl-3',21,24-trihydroxy-5',11,13,22-tetramethyl-2-oxospiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-4'-yl] 2-methylhexanoate; Milbemycin B, 5-O-demethyl-28-deoxy-6,28-epoxy-25-ethyl-22-hydroxy-23-((2-methyl-1-oxohexyl)oxy)-, (6R,22S,23R,25R)-","CCCCC(C)C(=O)OC1C(C(OC2(C1O)CC3CC(O2)C/C=C(/CC(/C=C/C=C/4\COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)\C)CC)C","Known_anthelmintic"
"Active","RDKit_active_143",6442491,"[(3'R,4S,5'R,6S,6'R,8R,10E,13R,14E,16E,20R,21R,24S)-3',24-dihydroxy-21-methoxy-5',6',11,13,22-pentamethyl-2-oxospiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-4'-yl] 2-methylhexanoate","[(3'R,4S,5'R,6S,6'R,8R,10E,13R,14E,16E,20R,21R,24S)-3',24-dihydroxy-21-methoxy-5',6',11,13,22-pentamethyl-2-oxospiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-4'-yl] 2-methylhexanoate","Milbemycin alpha6","Milbemycin alpha6; 56265-07-7; [(3'R,4S,5'R,6S,6'R,8R,10E,13R,14E,16E,20R,21R,24S)-3',24-dihydroxy-21-methoxy-5',6',11,13,22-pentamethyl-2-oxospiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-4'-yl] 2-methylhexanoate; Antibiotic B 41B1; Milbemycin B, 28-deoxy-6,28-epoxy-22-hydroxy-25-methyl-23-((2-methyl-1-oxohexyl)oxy)-, (6R,22S,23R,25R)-","CCCCC(C)C(=O)OC1[C@@H]([C@H](O[C@]2([C@@H]1O)C[C@@H]3C[C@H](O2)C/C=C(/C[C@H](/C=C/C=C/4\CO[C@H]5[C@@]4(C(C=C([C@H]5OC)C)C(=O)O3)O)C)\C)C)C","Known_anthelmintic"
"Active","RDKit_active_8",26695,"[2-[(4-chlorophenyl)carbamoyl]-4,6-diiodophenyl] acetate","[2-[(4-chlorophenyl)carbamoyl]-4,6-diiodophenyl] acetate","CLIOXANIDE","CLIOXANIDE; 14437-41-3; Clioxanida; Clioxanidum; SYD-230; CN 59,567; Benzamide, 2-(acetyloxy)-N-(4-chlorophenyl)-3,5-diiodo-; CN 59567; 4'-Chloro-3,5-diiodosalicylanilide acetate; CI-633","CC(=O)Oc1c(I)cc(I)cc1C(=O)Nc1ccc(Cl)cc1","Known_anthelmintic"
"Active","RDKit_active_78",89962,"[3,5-dibromo-2-(2,4-dibromo-6-hydroxyphenyl)phenyl] dihydrogen phosphate","[3,5-dibromo-2-(2,4-dibromo-6-hydroxyphenyl)phenyl] dihydrogen phosphate","Bromophenophos","Bromophenophos; 23015-40-9; U4L04459Y3; DTXSID90177573; (1,1'-Biphenyl)-2,2'-diol, 4,4',6,6'-tetrabromo-, mono(dihydrogen phosphate); bromphenophos; RefChem:121615; DTXCID50100064; 4,4',6,6'-tetrabromo-3,3'-biphenyldiol-2-dihydrogen phosphate; 3,3',5,5'-Tetrabromo-(1,1'-biphenyl)-2,2'-diol mono(dihydrogen phosphate)","C1=C(C=C(C(=C1O)C2=C(C=C(C=C2Br)Br)OP(=O)(O)O)Br)Br","Known_anthelmintic"
"Active","RDKit_active_24",219070,"[3-acetyloxy-2-[[3,5-bis(trifluoromethyl)phenyl]carbamoyl]-4-nitrophenyl] acetate","[3-acetyloxy-2-[[3,5-bis(trifluoromethyl)phenyl]carbamoyl]-4-nitrophenyl] acetate","Flurantel","Flurantel; 30533-89-2; Flurantel [INN]; UNII-3Q14SL1C0O; 3Q14SL1C0O; DTXSID10184608; 2,6-Dihydroxy-3-nitro-3',5'-bis(trifluoromethyl)benzanilide diacetate (ester); flurantelum; RefChem:141039; DTXCID10107099","CC(=O)Oc1ccc([N+](=O)[O-])c(OC(C)=O)c1C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1","Known_anthelmintic"
"Active","RDKit_active_25",219070,"[3-acetyloxy-2-[[3,5-bis(trifluoromethyl)phenyl]carbamoyl]-4-nitrophenyl] acetate","[3-acetyloxy-2-[[3,5-bis(trifluoromethyl)phenyl]carbamoyl]-4-nitrophenyl] acetate","Flurantel","Flurantel; 30533-89-2; Flurantel [INN]; UNII-3Q14SL1C0O; 3Q14SL1C0O; DTXSID10184608; 2,6-Dihydroxy-3-nitro-3',5'-bis(trifluoromethyl)benzanilide diacetate (ester); flurantelum; RefChem:141039; DTXCID10107099","CC(=O)OC1=C(C(=C(C=C1)[N+](=O)[O-])OC(=O)C)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F","Known_anthelmintic"
"Active","RDKit_active_103",5487655,"[4-(4-nitroanilino)-2-phenylphenyl]carbamothioic S-acid","[4-(4-nitroanilino)-2-phenylphenyl]carbamothioic S-acid","Phenithionate","Phenithionate; DTXSID50232430; Carbamothioic acid, (4-((4-nitrophenyl)amino)phenyl)-, O-phenyl ester; Phenyl-4-nitrodiphenylamine-4'-thiocarbamate; RefChem:172701; DTXCID50154921; 83538-74-3; [4-(4-nitroanilino)-2-phenylphenyl]carbamothioic S-acid","C1=CC=C(C=C1)C2=C(C=CC(=C2)NC3=CC=C(C=C3)[N+](=O)[O-])NC(=O)S","Known_anthelmintic"
"Active","RDKit_active_90",11057,"[4-[bis[4-(dimethylamino)phenyl]methylidene]cyclohexa-2,5-dien-1-ylidene]-dimethylazanium chloride","[4-[bis[4-(dimethylamino)phenyl]methylidene]cyclohexa-2,5-dien-1-ylidene]-dimethylazanium chloride","Crystal violet","Crystal violet; gentian violet; 548-62-9; methylrosanilinium chloride; Methyl Violet 10B; Aniline Violet; Hexamethyl Violet; Hexamethylpararosaniline chloride; Gentiaverm; Methylrosaniline chloride","CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-]","Known_anthelmintic"
"Active","RDKit_active_100",4612,"[7-nitro-2-[(propan-2-ylamino)methyl]-1,2,3,4-tetrahydroquinolin-6-yl]methanol","[7-nitro-2-[(propan-2-ylamino)methyl]-1,2,3,4-tetrahydroquinolin-6-yl]methanol","oxamniquine","oxamniquine; 21738-42-1; Mansil; Vansil; Oxaminiquine; UK-4271; Oxamniquinum; Oxamniquina; UK 4271; DTXSID3023398","CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1","Known_anthelmintic"
"Active","RDKit_active_101",4612,"[7-nitro-2-[(propan-2-ylamino)methyl]-1,2,3,4-tetrahydroquinolin-6-yl]methanol","[7-nitro-2-[(propan-2-ylamino)methyl]-1,2,3,4-tetrahydroquinolin-6-yl]methanol","oxamniquine","oxamniquine; 21738-42-1; Mansil; Vansil; Oxaminiquine; UK-4271; Oxamniquinum; Oxamniquina; UK 4271; DTXSID3023398","CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO","Known_anthelmintic"
"Active","RDKit_active_89",19667,"benzyl-dimethyl-(2-phenoxyethyl)azanium","benzyl-dimethyl-(2-phenoxyethyl)azanium","BEPHENIUM","BEPHENIUM; Bephenum; Benzyldimethyl(2-phenoxyethyl)ammonium; HSDB 3207; Ammonium, benzyldimethyl(2-phenoxyethyl)-; EINECS 230-546-7; UNII-PXO9B4983I; BRN 4143098; PXO9B4983I; Benzenemethanaminium, N,N-dimethyl-N-(2-phenoxyethyl)-","C[N+](C)(CCOc1ccccc1)Cc1ccccc1","Known_anthelmintic"
"Active","RDKit_active_60",26450,"bis(4-chlorophenyl)-cyclopropylmethanol","bis(4-chlorophenyl)-cyclopropylmethanol","Proclonol","Proclonol; 14088-71-2; Proclonolum; R 8284; 2IGW7XIE2Y; R-8284; DTXSID4057972; bis(4-chlorophenyl)cyclopropylmethanol; Benzenemethanol, 4-chloro-alpha-(4-chlorophenyl)-alpha-cyclopropyl-; RefChem:930002","OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1","Known_anthelmintic"
"Active","RDKit_active_30",5273465,"butyl (E)-3-phenylprop-2-enoate","butyl (E)-3-phenylprop-2-enoate","BUTYL CINNAMATE","BUTYL CINNAMATE; n-Butyl cinnamate; Eliminoxy; butyl (E)-3-phenylprop-2-enoate; Cinnamic acid, butyl ester; n-Butyl phenylacrylate; Cinnamic acid n-butyl ester; Butyl 3-phenyl-2-propenoate; Butyl phenylacrylate; Cinnamate de n-butyle","CCCCOC(=O)/C=C/C1=CC=CC=C1","Known_anthelmintic"
"Active","RDKit_active_67",667497,"cyclohexyl-(4-methylpiperazin-1-yl)methanone","cyclohexyl-(4-methylpiperazin-1-yl)methanone","Pexantel","Pexantel; Pexantel [INN]; 10001-13-5; 1-(Cyclohexylcarbonyl)-4-methylpiperazine; UNII-HOH9HJ2737; HOH9HJ2737; DTXSID4046288; DTXCID2026288; pesantel; pexantelum","CN1CCN(C(=O)C2CCCCC2)CC1","Known_anthelmintic"
"Active","RDKit_active_68",667497,"cyclohexyl-(4-methylpiperazin-1-yl)methanone","cyclohexyl-(4-methylpiperazin-1-yl)methanone","Pexantel","Pexantel; Pexantel [INN]; 10001-13-5; 1-(Cyclohexylcarbonyl)-4-methylpiperazine; UNII-HOH9HJ2737; HOH9HJ2737; DTXSID4046288; DTXCID2026288; pesantel; pexantelum","CN1CCN(CC1)C(=O)C2CCCCC2","Known_anthelmintic"
"Active","RDKit_active_84",20294,"dimethyl-(2-phenoxyethyl)-(thiophen-2-ylmethyl)azanium","dimethyl-(2-phenoxyethyl)-(thiophen-2-ylmethyl)azanium","Thenium","Thenium; Thenium cation; Thenium ion; UNII-3DDR181HS3; 3DDR181HS3; 2-Thiophenemethanaminium, N,N-dimethyl-N-(2-phenoxyethyl)-; 16776-64-0; RefChem:189167; SCHEMBL166991; CHEMBL2111038","C[N+](C)(CCOc1ccccc1)Cc1cccs1","Known_anthelmintic"
"Active","RDKit_active_52",22752,"ethyl N-(1H-benzimidazol-2-yl)carbamate","ethyl N-(1H-benzimidazol-2-yl)carbamate","Lobendazole","Lobendazole; 6306-71-4; Lobendazol; Ethyl 2-benzimidazolecarbamate; NSC-42044; Lobendazolum; SK&F 24529; CMF6Z78SWL; SK&F-24529; DTXSID70212390","CCOC(=O)Nc1nc2ccccc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_53",22752,"ethyl N-(1H-benzimidazol-2-yl)carbamate","ethyl N-(1H-benzimidazol-2-yl)carbamate","Lobendazole","Lobendazole; 6306-71-4; Lobendazol; Ethyl 2-benzimidazolecarbamate; NSC-42044; Lobendazolum; SK&F 24529; CMF6Z78SWL; SK&F-24529; DTXSID70212390","CCOC(=O)NC1=NC2=CC=CC=C2N1","Known_anthelmintic"
"Active","RDKit_active_2",6199,"furo[3,2-g]chromen-7-one","furo[3,2-g]chromen-7-one","Psoralen","Psoralen; 66-97-7; 7H-Furo[3,2-g]chromen-7-one; Ficusin; Furocoumarin; Psoralene; 7H-Furo[3,2-g][1]benzopyran-7-one; Psorline-P; 6,7-Furanocoumarin; Furo(3,2-g)-coumarin","C1=CC(=O)OC2=CC3=C(C=CO3)C=C21","Known_anthelmintic"
"Active","RDKit_active_42",25429,"methyl N-(1H-benzimidazol-2-yl)carbamate","methyl N-(1H-benzimidazol-2-yl)carbamate","Carbendazim","Carbendazim; 10605-21-7; Carbendazole; Mecarzole; Bavistin; Thicoper; Carbendazime; Derosal; Bavistan; Carbendazol","COC(=O)NC1=NC2=CC=CC=C2N1","Known_anthelmintic"
"Active","RDKit_active_55",4030,"methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate","mebendazole","mebendazole; 31431-39-7; Vermox; Pantelmin; Telmin; Mebenvet; Ovitelmin; Vermicidin; Vermirax; MBDZ","COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_75",4030,"methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate","mebendazole","mebendazole; 31431-39-7; Vermox; Pantelmin; Telmin; Mebenvet; Ovitelmin; Vermicidin; Vermirax; MBDZ","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3","Known_anthelmintic"
"Active","RDKit_active_77",26596,"methyl N-(6-butyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-butyl-1H-benzimidazol-2-yl)carbamate","Parbendazole","Parbendazole; 14255-87-9; Verminum; Worm Guard; Parbendazol; Helatac; PBDZ; Parbendazolum; SK&F 29044; TCMDC-131798","CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1","Known_anthelmintic"
"Active","RDKit_active_79",26596,"methyl N-(6-butyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-butyl-1H-benzimidazol-2-yl)carbamate","Parbendazole","Parbendazole; 14255-87-9; Verminum; Worm Guard; Parbendazol; Helatac; PBDZ; Parbendazolum; SK&F 29044; TCMDC-131798","CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC","Known_anthelmintic"
"Active","RDKit_active_97",170311,"methyl N-(6-cyclohexylsulfanyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-cyclohexylsulfanyl-1H-benzimidazol-2-yl)carbamate","Dribendazole","Dribendazole; 63667-16-3; SK&F 63797; 5491IVP21O; SK&F-63797; methyl N-(6-cyclohexylsulfanyl-1H-benzimidazol-2-yl)carbamate; Methyl 5-(cyclohexylthio)-2-benzimidazolecarbamate; Carbamic acid, (5-(cyclohexylthio)-1H-benzimidazol-2-yl)-, methyl ester; Dribendazole [USAN:INN]; Dribendazol","COC(=O)Nc1nc2cc(SC3CCCCC3)ccc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_98",3334,"methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","fenbendazole","fenbendazole; 43210-67-9; Panacur; Fenbendazol; Phenbendasol; Fenbendazolum; Hoe 881v; Safe-Guard; Methyl 5-(phenylthio)-2-benzimidazolecarbamate; Safe-quard","COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3","Known_anthelmintic"
